environment, 0.24989, 0.21958, -0.44505, 0.58602, -0.010814, -0.39337, -0.12406, -1.1307, 0.43009, -0.050078, 0.72717, 0.37415, 0.51648, 0.55305, -0.014879, 0.8714, 1.1501, 0.30417, 0.62127, -0.42837, -0.021624, 0.58691, -0.36424, -0.20318, 0.87405, -0.33359, 0.3524, 0.086728, 0.18502, 1.364, 3.3352, -0.064015, -0.10601, -1.8814, -0.9336, 0.31382, -0.39991, 0.45189, 0.31445, -0.075881, -0.55053, -0.090056, 0.8603, -0.026639, 0.2439, 0.30208, -0.44115, -0.036279, 1.1414, 0.0
records, -0.7431, 0.32944, 0.27683, 0.42189, -0.57555, -0.071554, -1.1739, 0.22748, 1.0866, 0.46412, 0.37965, 0.60285, -0.5996, 0.035822, 0.86084, -0.42616, -0.86164, -0.51118, -0.20983, -0.15976, 0.36218, 0.013198, 0.75508, -0.26193, -0.52993, -0.85421, -1.717, -0.40772, -0.09149, -0.6998, 2.7036, -1.064, 0.18467, -0.40747, -0.11576, 0.20715, 0.83361, -0.75333, 0.33722, -0.7898, 0.18105, -1.0091, -0.16179, 0.24737, -0.62759, -0.22021, -0.12645, -0.33641, -0.40344, -0.73523
st, 0.49935, 2.1916, -0.59194, -0.93191, 0.2523, -0.42022, -1.6385, 0.42982, -0.037765, -0.57121, -0.51924, 0.38541, -0.20211, -0.70337, -0.3214, -0.6543, -0.34513, -1.0044, -1.2269, 0.24269, -0.47131, -0.29079, -1.0728, 0.25877, -0.68587, -1.1227, -0.22091, -0.32296, -0.42207, -0.57735, 1.9722, 0.68776, 0.63394, -0.47094, 0.13187, -0.55112, 0.86831, 0.15896, 1.3616, 0.87898, 0.034397, 0.23923, -0.073789, -0.13438, -0.33963, 1.8952, -0.8005, -1.2115, -0.036909, 0.0
district, -0.27896, -0.63728, -0.50534, 0.31013, 0.36839, -0.54706, 0.40083, 0.44362, 0.62641, -1.3909, -1.0806, -1.9063, 0.28615, -1.3979, -0.42639, 0.16845, 0.78329, 0.49424, 0.27511, 0.70024, 0.49592, -0.7463, -0.27301, 1.1971, -1.076, -1.7345, -0.30244, 0.23436, -1.3131, -1.0174, 2.9439, -1.1441, 0.40474, -0.81523, 1.2169, 0.053004, 0.75009, 0.36677, 0.53634, 0.61355, -1.2986, 0.933, -0.18591, -0.86878, -1.3558, 0.11293, -0.65068, -0.96977, 0.85731, 0.0
calendar, -0.28291, 0.59967, -0.63164, -0.2032, 0.39505, -0.57433, -0.65743, -1.5417, -0.15482, -0.38473, -0.048618, -0.79265, -0.10281, 0.33139, 1.771, 0.34911, -1.2253, -0.66858, -0.046651, 0.23964, 0.1592, -1.1696, -0.45019, 1.0895, 0.36821, -0.275, -1.0772, -0.5961, -0.56429, 0.93807, 2.0484, 0.31555, -0.87012, 0.48062, -0.20188, 0.0067509, 0.29297, 0.26735, -0.81563, 0.36709, -0.54244, -0.20303, -1.0438, 1.1719, -0.36449, 0.17657, 1.3226, 0.057074, 0.30511, 0.0
costs, 0.61287, -0.21801, 0.93064, -0.86397, -0.39944, 0.44039, -0.041371, -0.59598, 1.0252, 0.12035, -0.28952, -0.024117, 0.078639, -0.77688, 0.90397, 0.15947, -0.14861, 0.19706, 0.20539, -1.2296, 1.2232, -0.9251, -0.72525, -0.57308, -0.55884, -1.1627, -0.056971, -0.11917, 0.91761, 0.88118, 3.4501, 1.022, 0.73618, 0.25777, -0.053079, -0.0046925, -0.12595, 0.24619, 0.80249, -0.46379, -0.40598, 0.14962, 0.81301, 0.52177, -0.45353, -0.29447, -0.0096324, 0.83957, 0.11338, 0.97369
style, -0.58847, 0.37606, -1.6747, -0.47301, 0.0081007, 0.01325, -0.1414, -1.0794, -1.4256, 0.59601, -0.56098, -0.10857, -0.24801, 0.55505, -0.43314, -0.31844, -0.078398, 0.2565, -0.10458, -0.80352, 0.023734, 0.3213, -1.0885, 0.19219, -0.20512, -1.0768, -1.4797, 0.53645, 0.53765, 0.23172, 3.1881, -0.79231, -0.04074, 0.1402, 0.18852, 0.72803, -0.10949, 0.63481, -0.9631, -0.080413, 0.43959, 0.39459, -0.19943, 0.23362, 0.4731, 0.31796, 0.37029, -0.67488, -0.014756, 0.0
url, 0.34788, 0.91293, 0.47329, 0.49628, 0.29781, -0.312, -0.17143, -0.66189, 0.70953, -0.47287, 0.14508, 0.60605, 0.24973, -0.52006, 0.12035, 0.065015, -0.95698, -0.13793, 1.1657, -0.0019314, -0.42825, -1.4015, 0.29428, 1.0949, 0.22045, 0.40745, 0.045034, 0.57391, 0.91968, -0.10176, 0.62879, -0.18578, -0.96041, -0.33401, -0.20527, 0.68206, 0.24054, -0.29285, -0.25313, 0.36614, 1.6429, -0.85682, -1.1971, 0.69482, -0.72947, -0.38851, 0.95254, 0.86644, 1.1666, -0.27695
front, 0.021786, 0.26398, 0.64475, -0.37576, 0.44165, -0.30413, -0.53885, -0.22087, -0.43253, -1.1642, -0.34724, -0.98567, -1.0723, 0.51097, -0.60139, -0.11341, -0.10118, -0.06655, -0.23432, -1.0964, -0.80516, 0.19725, -0.30023, 0.11906, -0.23811, -1.3668, -0.1198, 1.0927, -0.11638, -0.15173, 3.2787, 0.33426, -0.54537, 0.24694, -0.64439, 0.4744, 0.36013, -0.07902, -0.30955, -0.11076, 0.47378, 0.36476, -0.79684, -0.21836, -0.20472, -0.11582, -0.25167, -0.78021, -0.018188, 0.0
statement, 0.7552, -0.046366, -0.40687, 0.50012, 0.81883, -0.17221, -0.15893, -0.10289, 0.069876, -0.61924, -0.038256, 0.057819, -0.87788, -0.50516, 0.4122, 0.12715, -0.52459, -0.80212, 0.34226, -0.21857, 0.1667, 0.71681, 0.26288, -0.76703, -0.044711, -1.8239, -0.17643, 0.55417, -0.99917, 0.1681, 2.9908, -0.33517, -0.61609, -0.3381, -0.48722, -1.124, 0.74523, -0.76531, -0.51381, 0.35269, 0.36138, 0.1498, -0.15912, -0.75249, 0.39425, 0.044472, -1.1088, 1.9118, 0.2627, 0.0
update, 0.16719, 0.073081, 0.77842, 0.66745, -0.30701, -1.0144, -0.28204, -0.14262, -0.081355, -0.7476, -0.32731, -0.34038, -0.32925, 0.10259, 1.0941, 0.39309, -1.2313, -0.73758, 0.3191, 0.001295, 0.21326, -0.30453, -0.13554, 0.53312, 0.33685, -0.18106, -0.44764, -0.71799, 0.043491, 0.59693, 2.2996, -0.025887, -0.80528, -0.12859, 0.20551, 0.60756, 0.70309, -0.4807, -0.33677, -0.79633, 0.56551, -0.29407, 0.1014, -0.68094, 0.58464, 1.0559, 1.3452, 1.2279, 0.36289, 0.0
parts, 0.63307, -0.59255, -0.062343, 0.23727, -0.36907, 0.83075, -0.38741, -0.024667, 0.28573, -0.31993, 0.37021, -0.49516, 0.40251, -0.33222, -0.20961, 0.73541, -0.28014, 0.57645, 0.16505, -0.55541, 0.46164, -0.3413, -0.096034, 0.31926, -0.036934, -1.103, -0.86754, 0.53285, 0.64876, -0.45618, 3.564, -0.46066, 0.62298, -0.16939, 0.61617, 0.45168, -0.21747, 0.059591, -0.20125, 0.56772, -0.44969, 0.27161, 0.60714, -0.65597, -0.38414, 1.0408, -0.20659, -0.19236, -0.69337, -0.73901
aug, -0.99862, 0.65935, 0.67586, 0.26202, -0.28139, -0.22691, 0.12613, -0.51953, -0.014084, -0.42308, 0.36584, -0.76481, -0.68877, -0.047381, 1.2729, 0.50668, -0.81421, -0.59174, -1.0275, 1.3961, 1.1862, -0.53055, 1.1799, 0.70694, -0.7479, 0.38911, 0.58851, -0.7057, 0.23416, 0.18426, 0.25961, -0.17214, -0.94213, 0.35762, 0.63627, -0.31555, 0.95598, -0.18455, 0.14581, 0.48222, -0.022344, -0.74485, 0.55472, -1.3368, 0.18708, 0.57042, 0.67932, -0.20318, 0.81792, -0.33766
ever, -0.09184, 0.045829, -0.014578, -0.15912, 0.36966, -0.055325, -0.64645, 0.37028, 0.044005, 0.31908, -0.0022221, 0.054468, -0.55971, 0.32805, 1.2631, -0.024974, 0.4151, 0.41472, -0.8, -0.36899, -0.26027, -0.001687, 0.19953, 0.073913, 0.5828, -2.0068, -1.0067, 0.034075, 0.41367, -0.072996, 2.9454, 0.27576, 0.1077, -0.40572, 0.0011923, 0.061022, 0.069987, 0.52403, -0.76733, -0.93638, -0.81252, -0.1123, 0.10376, 0.29453, -0.27063, -0.012739, -0.3171, -0.03374, -0.39644, 0.0
downloads, -0.33906, -0.43822, 1.497, 0.34779, -0.78601, -0.30502, -0.69935, -0.36565, 1.3754, 2.0766, 0.37963, -0.41035, 0.79138, -0.51363, 1.4608, -0.23056, -0.83564, -0.22811, 0.73835, -0.22446, 0.87755, -0.13108, 0.27127, 1.2415, 0.2407, 0.47675, -0.093256, -0.86434, 0.57226, -0.48672, 1.9523, -0.38714, 0.55421, 0.62838, -0.23592, -0.090255, 0.44028, -0.25376, -1.018, -1.2657, 1.3455, -0.33483, -0.24084, 0.5169, -0.58529, -0.63682, 0.56219, -0.15418, -0.77489, -0.12804
early, 0.35948, -0.16637, -0.30288, -0.55095, -0.49135, 0.048866, -1.6003, 0.19451, -0.80288, 0.157, 0.14782, -0.45813, -0.30852, 0.03055, 0.38079, 0.16768, -0.74477, -0.88759, -1.1255, 0.28654, 0.37413, -0.053585, 0.019005, -0.30474, 0.30998, -1.3004, -0.56797, -0.50119, 0.031763, 0.58832, 3.692, -0.56015, -0.043986, -0.4513, 0.49902, -0.13698, 0.033691, 0.40458, -0.16825, 0.033614, -0.66019, -0.070503, -0.39145, -0.11031, 0.27384, 0.25301, 0.3471, -0.31089, -0.32557, 0.0
miles, 1.0866, 0.98515, 1.2071, -0.026385, -0.10026, -0.62922, -0.56072, 0.063335, 0.25465, -0.59223, -0.7904, -1.7141, 0.28782, -1.1864, -0.073708, -0.19588, 0.63105, 1.2695, -1.9036, -0.041921, -0.13618, 1.0816, 0.42373, 0.16855, 0.58558, -0.81473, 0.60763, 0.7229, 0.30053, -0.66455, 2.9573, -0.37766, 0.36233, 0.68659, 0.97132, -0.64965, -0.25204, -0.16592, 0.75706, 1.3013, -0.31491, 0.80362, 1.2476, -0.60369, -1.4289, -0.14497, 0.16232, -0.82338, -0.6569, 0.0
sound, -0.2821, -0.46735, -0.20598, -0.31966, -0.51073, -0.049617, -0.39592, -0.14834, -0.38485, 1.3544, 0.22262, 0.44594, 0.50425, 0.74333, -1.2071, 0.17401, 0.062954, 0.25354, -0.36453, -1.1253, 0.070245, 0.82333, -0.17512, -0.33276, 1.3332, -0.72082, -1.1823, 0.74396, 0.60081, -0.81274, 3.507, -0.70385, 0.60296, -0.75246, 0.14274, -0.12963, 0.67666, -0.75065, -0.036522, -0.2369, 0.13992, 0.055775, -0.39099, -0.39244, -0.2862, 0.75207, 0.53508, -0.16924, -0.36614, 0.0
resource, -0.3175, 0.10283, 0.22892, 0.83472, 0.69525, -0.53593, -0.3581, -0.65214, 1.7119, 0.21146, 0.45018, 0.6137, 1.0889, -0.3275, -0.60655, 0.11269, 1.0554, 0.39864, 0.74542, -0.12705, 0.42323, -0.13154, -0.53286, -0.26126, 0.29638, -0.12541, -0.12088, -0.87959, 0.39938, 0.88202, 2.8924, -0.52737, 0.24832, -1.0702, 0.0018764, 0.94444, -0.94512, -0.21192, 0.83862, -0.059163, -0.014186, -0.42126, -0.033418, 0.73328, -0.4288, 0.1333, -0.03857, 1.0716, 0.553, 0.0
present, 0.72498, 0.57224, -0.24602, -0.1493, 0.89771, 0.66096, -0.10267, -0.58517, -0.49753, -0.26535, 0.30384, -0.16906, 0.22045, -0.25927, 0.40033, 0.65491, 0.0078193, -0.13453, 0.1038, -0.045302, 0.23506, 0.16118, 0.40373, -0.2722, 0.28994, -0.79136, -0.33561, 0.070869, -0.30566, 0.10933, 3.1193, -0.050093, -0.32951, -0.98609, 0.35644, -0.17026, 0.40967, 0.2018, -0.24602, 0.14137, -0.60586, -0.14066, 0.011624, -0.13846, -0.84449, 0.081368, -0.44129, 0.023594, 0.11587, 0.0
applications, 0.46279, -0.30926, 1.1712, 0.78058, -0.59363, -0.060389, -0.48599, -1.2109, 0.29918, 0.60854, 0.58846, -0.12924, 0.89683, -0.088654, 0.33942, 0.21617, -0.93926, 0.17537, 0.79924, -1.224, 0.65191, -0.36961, -0.49885, 0.087178, 0.078179, -0.16419, 0.31164, -0.99573, -0.30565, -0.051859, 3.1754, -0.71402, -0.79997, -1.3132, 0.35506, 0.53575, 0.22932, 0.51305, -0.021203, -0.34816, 0.56062, -0.27472, 0.28601, 1.2676, -0.28084, -0.1574, 0.78068, 0.82631, -0.046772, -0.21933
either, 0.43616, -0.11566, 0.28038, -0.24981, 0.29601, 0.62781, -0.12637, 0.47676, -0.57069, -0.026043, 0.38767, 0.20146, 0.090704, -0.13297, 0.28617, 0.47185, 0.083032, -0.15457, -0.12373, -0.6609, -0.29277, -0.39187, 0.50758, 0.59763, 0.12928, -1.5731, 0.029089, -0.02947, 0.56329, -0.51305, 3.3833, -0.010376, -0.31698, -0.61517, 0.37629, -0.022058, 0.54434, 0.33366, -0.39459, -0.41886, 0.26113, -0.22353, 0.21357, 0.52431, -0.2404, -0.062924, -0.19875, -0.21772, 0.10842, 0.0
ago, 0.48384, 0.036723, 0.3554, -0.11934, 0.13925, 0.089866, -1.2636, -0.027009, -0.52288, -0.059505, -0.38398, -0.80808, -0.65736, -0.24665, 1.2932, 0.20113, -0.31522, -0.14376, -0.79002, 0.2567, -0.059354, 0.43529, 0.2418, -0.62907, -0.037233, -1.7944, -0.16567, 0.0054654, -0.056066, 0.19838, 2.9616, -0.11965, -0.16888, -0.035133, 0.024751, -0.41839, -0.21409, 0.41672, 0.16242, -0.2483, -0.90225, 0.15443, 0.17426, 0.21366, 0.10285, 0.096885, -0.56849, -0.21438, -0.68166, 0.0
document, 0.63233, 0.06281, -0.090378, -0.1447, 0.82826, 0.21718, -0.34635, -0.64597, 0.23408, -0.21346, -0.29508, 0.051847, -0.033956, 0.15124, 0.6391, -0.22949, -0.86406, -1.2488, 1.3047, 0.18185, 0.52633, -0.2245, 0.20145, -0.31795, 0.049516, -1.1036, -0.47273, 0.1853, -0.18674, -0.41879, 2.4011, -1.5254, -1.4062, -1.0606, -0.36679, -0.10285, 0.53645, 0.08508, -0.70122, -0.29139, 0.86944, -0.96837, 0.21042, -0.099389, -0.62152, 0.33001, 0.12192, 1.6408, 0.086932, 0.0
word, -0.1643, 0.15722, -0.55021, -0.3303, 0.66463, -0.1152, -0.2261, -0.23674, -0.86119, 0.24319, 0.074499, 0.61081, 0.73683, -0.35224, 0.61346, 0.0050975, -0.62538, -0.0050458, 0.18392, -0.12214, -0.65973, -0.30673, 0.35038, 0.75805, 1.0183, -1.7424, -1.4277, 0.38032, 0.37713, -0.74941, 2.9401, -0.8097, -0.66901, 0.23123, -0.073194, -0.13624, 0.24424, -1.0129, -0.24919, -0.06893, 0.70231, -0.022177, -0.64684, 0.59599, 0.027092, 0.11203, 0.61214, 0.74339, 0.23572, 0.0
works, 0.56266, 0.59051, -0.72821, -0.65968, 0.0804, 0.41202, -0.82194, -0.83249, -0.36639, 0.60104, 0.042207, 0.60547, -0.11445, -0.086225, 0.12744, -0.78824, 0.24082, 0.39307, 0.22186, -0.32826, 1.0595, 0.10519, -0.41677, -0.059855, 0.43805, -0.82992, -1.2822, -0.61877, -0.32833, -0.50885, 3.0525, -0.98247, 0.3645, -0.84238, 0.036912, 0.54804, 0.21519, 1.078, 0.24821, 0.59137, 0.54625, -0.047358, 0.22515, -0.35574, -0.057102, 0.32641, -0.2652, -0.22713, -0.27025, 0.0
material, -0.059145, 0.41002, 0.32413, -0.0092596, 0.21393, 0.66593, 0.16094, -0.48745, 0.71274, 0.79485, 0.26614, 0.3212, 0.3418, 0.16779, 0.46736, 0.21268, 0.13472, -0.22208, 0.22271, -0.64202, 0.94907, 0.016377, 1.1424, -0.57789, -0.14717, -0.84552, -0.98125, 0.4457, 1.3017, -0.30739, 3.1225, -1.6128, 0.27955, -1.4693, -0.094774, 1.1051, 0.27749, 0.2479, -0.37241, -0.037619, 0.98553, -0.39949, 0.60476, 0.011159, 0.24362, 0.04408, -0.095352, 0.55804, -0.47288, 0.0
bill, -0.95849, 0.17321, 0.25165, -0.56145, -0.12144, 1.5435, -1.2893, -0.97779, -0.13548, -0.60693, -1.3781, 0.63347, 0.13316, 0.24632, 0.66026, -0.044613, 0.40951, -0.76167, 0.46753, -0.66781, 0.29985, -0.27481, -0.54799, -0.85682, 0.053088, -2.017, 0.74853, -0.12783, 0.13205, -0.21945, 2.2983, -0.31768, -0.86494, -0.10863, -0.081377, -0.70342, 0.46, -0.33473, 0.043703, -0.75508, -0.68971, 0.71438, -0.083595, 0.015862, -0.52385, 0.17252, -0.49874, 0.23081, -0.36469, 0.0
apr, -1.1427, 1.0639, 0.019597, 0.080408, -0.7865, -0.64675, 0.60091, -1.101, -0.53644, -0.45111, 0.41358, -0.52826, -0.6017, -0.40729, 1.0696, 0.42286, -1.3371, -0.69999, -0.47655, 0.91723, 0.13157, -0.24913, 1.0521, 0.92264, -1.4193, 0.90718, 1.153, 0.081326, 0.6958, 0.79801, 0.74533, 0.70265, -1.0109, 0.28046, 0.29316, -0.0041206, 0.12111, -0.14913, 0.38821, -0.40554, 0.24865, -0.53707, 0.79859, -0.87219, -0.18168, 0.27139, 1.4143, -0.64979, 1.2524, -0.066099
written, -0.10274, 0.44318, -0.62913, -0.55198, 0.17975, 0.89195, -0.7882, -0.6696, -0.7988, 0.2288, -0.39812, 1.3683, -0.15623, 0.015956, 1.0666, -0.8636, -0.22175, -0.73444, 0.29179, -0.0076159, 0.38245, 0.42882, 0.91511, 0.19922, 0.97812, -0.94606, -0.99391, -0.4051, -0.89268, -0.61873, 2.8765, -1.7996, -0.018694, -0.42744, -0.12641, 0.072925, 0.87148, -0.27573, -0.51512, 0.23708, 0.87694, 0.5183, -0.3854, -0.43282, -0.55922, 0.053511, 0.061995, 0.23762, -0.53612, 0.0
talk, -0.034604, 0.41087, -0.097368, -0.19548, -0.05855, -0.2581, -0.85141, 0.19582, -0.76829, 0.37035, -0.63907, 0.30593, -0.38117, 0.40505, 0.90915, 0.54359, -0.088861, 0.17422, 0.33587, -0.36806, 0.32399, 1.056, 0.68695, 0.81261, 0.74166, -1.7618, -0.085259, 0.34565, 0.55371, -0.24026, 2.8321, 0.80733, -0.59279, -0.52127, -0.60045, -0.39173, -0.27123, -0.52009, -0.4718, -0.46781, -0.046203, 0.39371, -0.78866, 0.43174, 0.52053, 0.028046, -0.013935, 0.56204, -0.5977, 0.0
federal, -0.042333, -0.77422, 0.49214, -0.30035, -0.066711, 0.10117, -0.32334, -0.14755, 0.42233, -0.79704, -0.60759, -0.0099037, 0.29798, -0.048775, 0.31863, -0.09474, -0.42465, -0.53811, 0.48246, -0.48357, 0.87002, -0.69678, -0.42462, -0.61173, -1.3365, -2.6446, 0.46586, -0.048579, -0.40894, 0.051956, 2.9815, -0.62996, -0.64004, -1.3794, -0.02238, -0.38431, 0.070533, -0.47398, 0.91177, -0.34705, -1.018, 0.53635, 0.91181, 0.60239, -1.1218, -0.30819, -0.66799, 0.64283, 0.43099, 0.0
hosting, 0.5495, 0.97242, -0.29399, 0.95614, -0.33434, -0.8395, -0.82426, -0.01764, 0.34499, 0.16688, -0.083756, -0.44819, -0.0084821, 0.37342, 0.75782, -0.081412, 0.33214, 0.53778, -0.11846, 0.20039, 0.63223, -0.12545, -0.085807, 0.92332, -0.34971, -0.37348, 0.67566, -0.41047, -0.57365, 0.072893, 1.9966, 1.3571, -0.62328, -0.60088, -0.51661, 0.48344, -0.042332, 0.58239, -1.4751, -0.53386, 0.33582, -0.29215, -0.54735, -0.17945, 0.013033, 0.34826, -0.55341, 0.32886, -0.351, 0.0
rules, -0.95702, -0.58742, -1.0281, -0.10909, -0.73223, 0.29174, 0.18741, -0.69521, 0.020068, -0.67982, 0.049978, 0.79694, -0.60343, 0.24982, 0.74112, 0.58401, 0.12181, -0.48658, 0.50124, -1.1451, 0.35593, -0.30902, -0.31816, 0.15527, -0.46597, -1.8679, -0.018714, -0.19027, -0.026758, 0.039252, 3.0198, 0.06833, -1.0644, -0.58351, -0.0091301, -0.23793, 0.67221, -0.32314, -0.7416, -0.17852, -0.56823, -0.3585, 0.94585, 1.4624, -0.79086, -0.0083287, -0.020453, 0.86548, 0.36066, -0.070635
final, -0.41236, 0.6493, -0.55848, 0.86319, -8.8457E-4, 0.072533, -0.077646, 1.155, -0.28082, -0.3359, -0.41617, -0.61781, -1.4866, 0.098734, 1.1298, -0.41111, 0.11282, -1.1371, -1.5276, -0.34007, 0.0083625, -0.25204, 0.30779, -0.16048, 0.23843, -1.1412, -0.012929, -0.20523, -0.3834, -0.49864, 3.361, 0.43769, -0.74055, 0.24088, 0.35205, -0.023431, 1.2037, 0.76088, -0.55215, -1.2606, 0.11169, -0.81801, -0.25767, -0.37945, -0.63069, 0.68894, 0.81307, 0.26206, 0.10448, 0.0
adult, -0.11941, 0.41365, -0.069033, -0.7823, 0.7178, 1.3926, -0.4255, -0.97037, 1.0668, 0.29361, 0.42356, -0.26536, 1.2586, 0.5897, 0.66358, -0.11947, -0.54563, 0.63848, -0.33372, 0.16693, -0.24625, 0.70568, 1.1828, 1.5009, -0.23576, -0.65605, -0.2508, -0.62052, 0.092142, 0.018576, 2.6218, 0.23755, 0.20075, -0.92991, 0.14143, 0.26081, 0.22187, -0.5568, -0.34384, -1.0049, -0.15775, -0.31162, 0.18086, 0.97092, 0.31748, -0.29818, 0.24238, -0.78579, -0.48475, 0.0
tickets, 0.21425, 0.73982, 0.56269, 0.067872, -0.031728, -0.96087, -1.4488, 0.15738, 0.06238, 0.39807, -0.50462, -0.17692, 0.90181, -0.28182, 2.0618, -0.11013, -0.51479, 0.31932, -0.92149, -1.4556, 1.3436, -0.56653, -0.20452, 0.77178, -0.71809, -0.72606, 0.11066, 0.068662, 0.45667, -1.0454, 1.8991, 1.8262, -0.086046, 0.30921, 0.18168, 0.0057603, 1.0186, 0.30144, -0.56691, -0.22143, 0.48769, 0.22979, 0.13198, 1.2799, -1.1238, -0.40631, -0.86059, 0.40702, -0.16507, 0.10279
thing, -0.0086751, 0.20393, -0.2809, 0.038613, 0.98161, -0.0065281, -0.23104, 0.12747, -0.12763, 0.45125, -0.54445, 0.43703, -0.83501, 0.33646, 1.054, 0.31061, 0.89539, 0.35598, 0.0463, -0.61359, -0.75673, 0.4372, 0.041877, 0.40898, 1.0622, -1.9429, -1.5851, 0.46778, 1.3873, -0.76793, 2.746, 0.44763, -0.2672, -0.2175, -0.27831, -0.12655, -0.069537, 0.28552, 0.22963, -0.49098, -0.57948, 0.10878, -0.23209, 0.64553, 0.027521, 0.44922, 0.048379, 0.085849, 0.14412, 0.0
centre, 0.20838, 0.80386, -0.77208, 0.25791, -0.28796, -0.4671, -0.63141, -0.59632, 0.74754, -0.7765, 0.41048, -0.82773, -0.46473, -0.12793, -1.0104, 0.49177, 0.88356, 0.21112, -0.83608, 0.62185, 0.47667, 0.55169, -1.3172, 0.71397, -0.4156, -0.60673, 0.67057, -0.20064, -1.0167, 0.38743, 2.9356, 0.19662, 0.19606, -1.0806, -0.48379, 0.64945, 0.56893, 0.24128, 0.625, 0.44208, 0.56676, 0.033421, -0.3344, -0.061486, 0.092026, 0.53736, -0.13378, -0.66262, 0.65625, -0.4465
requirements, -0.68259, 0.15116, -0.12156, -0.60237, -0.47838, -0.03278, 0.30837, -0.67293, 0.84395, -0.35103, 0.67555, 0.48537, 0.29086, -0.24443, 0.085188, 0.68399, -0.36596, -0.15279, 1.1223, -1.1438, 0.51269, -0.44644, -0.49855, -0.4333, -0.39462, -0.94234, 0.12018, -0.20633, 0.20279, 0.48838, 2.9687, 0.37843, -0.76635, -0.99001, 0.96591, 0.32669, 0.92683, 0.32376, -0.44419, -0.14042, -0.13409, -0.77815, 1.0774, 0.76578, -1.1233, -0.24697, 0.41832, 1.4053, 0.29337, 0.42517
via, 1.1146, 0.37671, 0.29866, 0.55861, -0.83366, -0.16061, -0.51707, 0.25843, 0.65851, 0.2635, 0.6075, 0.12586, 0.24887, -0.4526, -0.61666, 0.25657, -0.60918, -0.11234, -0.36517, 0.31766, 1.3268, -0.5002, 0.40557, 1.2895, 0.19009, -1.1013, 0.96339, 0.12693, -0.048778, -1.0494, 2.8464, -0.078149, -0.027234, -0.67931, -0.18209, -0.2473, 0.30957, 0.20335, -0.51751, 0.31455, 1.3482, -0.28714, -0.31308, -0.39833, -0.7667, -0.15003, 0.5416, -0.72219, 0.29072, 0.0
cheap, -0.40654, -0.46638, 0.30464, -0.45208, -0.42903, -0.20987, -0.6946, -0.70391, 0.11087, 1.6381, -0.11014, 0.40514, 0.83878, -0.030197, 0.58196, 0.50127, 0.48377, 0.51434, 0.45151, -1.0262, 0.74934, -0.19412, -0.54044, 0.34277, 0.035532, -1.1744, -0.49508, 0.41083, 1.814, 0.20901, 2.4296, 0.29235, 0.56028, 0.60614, 0.25571, 0.52498, -0.19468, 0.5933, -0.51487, -0.44749, 0.39874, 0.76888, 0.68252, 0.53997, 0.59363, -0.13536, -0.67702, -0.037774, 0.65264, 0.0
nude, 0.098291, 0.80559, -0.78034, -0.69075, 0.036915, 0.53474, -0.18855, -1.1997, 0.24572, 0.035712, -0.004235, -0.76887, 0.33382, 0.88866, 1.4665, -0.029293, -0.28943, -0.23993, -0.30401, -0.84416, 0.19222, 1.5687, 0.15586, 0.49551, 0.15739, -0.051874, -0.97895, 0.87927, -0.51432, -0.54031, 0.58835, -0.10314, -0.17013, -1.0099, -0.75612, 0.91084, 0.72381, 0.22557, -1.1158, -1.0205, 0.39864, -0.0011604, 0.88652, 0.45672, 0.34393, -1.5618, 0.43949, -1.7313, 0.59142, 0.0
kids, -0.33647, 0.31448, 0.16569, -0.95052, 0.62703, 0.17186, -1.0072, -0.81533, -0.03115, 0.24092, -0.52435, 0.10741, 0.17038, 0.16699, 1.1119, 0.18909, 0.1347, 0.93979, 0.36518, -0.43672, 0.1079, 1.3144, 0.56459, 1.4086, 0.53875, -0.96658, -0.81573, -0.27004, 0.91203, -1.4563, 2.5969, 1.6979, -0.16139, -0.3948, 0.093568, 0.6927, -0.16474, -0.31614, 0.48396, -0.74513, -0.57928, -0.21925, 0.026969, 0.67345, 0.84335, 0.22439, 0.30478, -0.75684, -0.028576, 0.0
finance, 0.26065, -0.2486, 0.33918, 0.17447, 0.16059, -0.17241, -0.49592, -1.1057, -1.1515, -0.67266, -0.52137, 0.98864, -0.39519, 0.38565, 0.46111, 0.17909, 0.53703, -0.071299, 1.0576, 0.32059, 1.5695, -0.58055, -0.54938, -0.69697, -0.4368, -1.3162, 0.73868, -0.56189, -1.5138, 0.9422, 2.8278, 0.18323, -0.023847, 0.12808, -0.23547, 0.20016, -0.6252, 0.67822, 1.1125, -0.16363, -0.66115, 0.64392, 0.31846, -0.40373, 0.19716, 0.045172, -0.92688, 1.5485, 1.5444, 0.0
true, 0.31904, 0.66223, -0.25309, 0.084488, 1.413, 0.46207, -0.15369, -0.37721, -0.19077, 0.45619, 0.15481, 0.67125, -0.20253, -0.13521, 0.35911, 0.1842, 0.47295, 0.16446, -0.29603, -0.31625, -0.88433, 0.21633, 0.13357, 0.24815, 0.88257, -1.515, -1.5228, -0.077737, 0.80279, -0.068747, 2.4315, -0.12148, -0.39069, -0.67164, -0.15329, -0.48453, -0.40486, -0.29058, -0.40546, -0.67589, 0.12023, -0.44111, -0.35388, 0.5255, -0.022381, 0.13115, -0.10894, 0.0017394, 0.13859, 0.0
